id,Name,Position,Team,ADP,rank,Id
0467ab97-0708-4a95-88ef-124455ac4ac1,Josh Allen,QB,BUF,30.6,27.337500000000002,
799eb40c-a66a-4fd8-a8e3-186fc3f20ccb,Marvin Harrison Jr.,WR,ARI,27.5,28.5,
fd373123-6fc9-4e2c-829c-9879ae96caea,Omarion Hampton,RB,LAC,34.7,28.6875,
146fb59c-b8ff-414a-86a7-3c2e612a81c0,Garrett Wilson,WR,NYJ,28.7,29.0,
3bca74ae-aea9-4b96-9cfa-ba6320a9dca6,Davante Adams,WR,LAR,29.3,31.0,
0f31f57a-5461-4802-811e-f84fde65f9b5,Breece Hall,RB,NYJ,33.8,31.05,
e92d0ab0-3f60-456a-a57f-b689b8107c7a,Jaxon Smith-Njigba,WR,SEA,32.7,31.25,
c3c29d05-6c66-4726-b2b3-01f5323a8087,Lamar Jackson,QB,BAL,31.8,31.75,
c72e9110-c8be-4bcf-a567-d78c9f3073d1,Mike Evans,WR,TB,37.4,32.125,
4122e07d-fe79-4816-9292-4f6a94b00cbc,Xavier Worthy,WR,KC,41.3,33.875,
c00d3668-c5ca-41be-bbb3-30e421920276,Tetairoa McMillan,WR,CAR,42.1,34.3125,
7db4138f-109b-4b32-8c1b-cd51a4c12d1f,George Pickens,WR,DAL,47.5,34.830000000000005,
bdbd91c4-8792-4056-a4b1-dabc074aa580,Terry McLaurin,WR,WAS,36.3,35.0,
09d74295-61f2-4824-b49b-f1c677be0763,Jayden Daniels,QB,WAS,39.0,37.6875,
cf7f210d-aa77-4481-a6ce-def8eb13c4a7,James Cook,RB,BUF,43.6,39.6,
6d78912a-4699-4228-9e18-621c213202a7,George Kittle,TE,SF,39.0,40.125,
48699f93-77e6-48ee-93cc-df880846796f,Kyren Williams,RB,LAR,34.6,40.875,
47f49002-0e7d-4f51-9a15-525ef6397fde,DJ Moore,WR,CHI,43.5,43.25,
d8c923f8-3ccf-49c2-895a-c58ad280c088,Travis Hunter,WR,JAX,55.4,44.145,
a547b04a-38e6-435e-9f9d-81a34e7aac6c,Jalen Hurts,QB,PHI,44.4,44.25,
4bb0512e-9cfd-430d-9742-1fff9f043b18,DeVonta Smith,WR,PHI,50.4,45.5,
c3a3bd66-d55d-44f7-98f6-78450678fa87,Jameson Williams,WR,DET,47.0,47.625,
506c6382-05b9-4090-ada6-aa977ab6afca,Jaylen Waddle,WR,MIA,53.4,48.15,
655f249b-461d-426c-97c7-efc20870c660,Zay Flowers,WR,BAL,54.7,48.25,
ffbb0124-5050-4795-b305-591cb44a8490,Kenneth Walker III,RB,SEA,49.7,48.9375,
7601e2e8-add1-4c8c-b169-b63a49fdf57b,Courtland Sutton,WR,DEN,49.1,49.0,
e04ddd15-a5ab-41e8-82b2-3dfc90a2c893,TreVeyon Henderson,RB,NE,62.5,49.725,
f1e0fe78-af51-4e41-9f58-a8146a69c5a9,Rashee Rice,WR,KC,37.1,49.875,
2c4e3e6e-667c-44c3-8083-bfd11b1fd7a8,Calvin Ridley,WR,TEN,55.2,50.4,
30669c4d-f918-49b2-9f5b-8bd47016d097,DK Metcalf,WR,PIT,46.1,51.5,
fbc4cce8-3964-402c-a0a6-dbe13b5ebd86,RJ Harvey,RB,DEN,62.3,51.525,
1b2c7c20-e458-454d-be39-7aaebabf1e30,Chris Olave,WR,NO,63.8,52.987500000000004,
a8c3cb2b-7728-4ee0-8f89-f218e5e0c409,Chuba Hubbard,RB,CAR,52.4,53.75,
c43f5ce9-2f01-49df-83cb-c198ca9c49c8,James Conner,RB,ARI,59.7,60.75,
d2928ec9-ae89-4894-aded-09b6602cf28e,Alvin Kamara,RB,NO,56.1,61.75,
e57459d1-a8ea-4e55-909d-06b378e09b02,Stefon Diggs,WR,NE,74.4,61.7625,
2d542871-3989-447d-89e6-9dcfbd6894e6,Jauan Jennings,WR,SF,62.8,62.375,
08681b3b-8775-4637-84fa-e23da96e59f6,Joe Burrow,QB,CIN,61.1,64.0,
be004901-0a0f-41cd-ab83-c0d8d7ad916d,Rome Odunze,WR,CHI,60.4,64.25,
c34084aa-c044-4695-81ee-6328f98c591c,Jerry Jeudy,WR,CLE,69.3,65.025,
e4bcd565-12d4-4b4c-91b1-1b72541b24e2,David Montgomery,RB,DET,72.0,67.375,
53ef4d2b-2f6f-4b63-b1bc-a76c109cf4c4,Matthew Golden,WR,GB,78.4,67.6125,
f234f298-dc09-48a1-8198-168a9c25c28c,Jayden Reed,WR,GB,77.9,67.8375,
812a947e-6ecc-43ce-9572-ac9da7cc4bcb,Ricky Pearsall,WR,SF,73.5,68.175,
533aaf00-6105-4dc7-9e32-ee6e0e78a66a,Deebo Samuel,WR,WAS,69.2,68.625,
6d09867d-203b-4d91-975c-128125e7cf89,Jakobi Meyers,WR,LV,71.1,69.625,
a259e591-fec1-4185-a0b2-43a434cc9f49,Sam LaPorta,TE,DET,74.1,70.125,
d0d1514c-26e3-405f-84de-8072bc2b0fa7,Chris Godwin,WR,TB,77.4,70.875,
411b0cfe-9139-43a5-a95c-748758368d75,Jordan Addison,WR,MIN,66.9,71.875,
a41974fe-71b2-408e-847d-86405b104654,Emeka Egbuka,WR,TB,80.0,71.8875,
2965705e-121c-4f6f-a67e-200c1f221343,Josh Downs,WR,IND,83.5,72.78750000000001,
ea213cff-af5a-4902-b17d-14591284ccac,Kaleb Johnson,RB,PIT,67.5,73.0,
94224657-62c9-4238-86f2-ba2c07ce0e4b,D'Andre Swift,RB,CHI,69.4,74.75,
55ba823b-3e25-4a1d-922d-9c622a052aaf,Khalil Shakir,WR,BUF,79.6,75.0,
69a1328c-ef69-41a4-a9c6-9ef0f96179f0,Justin Fields,QB,NYJ,103.5,78.4,
5c510a1a-d9f3-47c5-8c7f-c9c7d0968dd5,Tony Pollard,RB,TEN,82.0,80.125,
4808cc03-7e41-4c33-974f-a1701a98324c,Patrick Mahomes,QB,KC,84.6,81.125,
f50101bc-fbfa-4a82-a625-c11c479cfbe8,Aaron Jones,RB,MIN,83.6,83.125,
6f51ed2b-b312-4ac8-a02b-f791528ab5eb,Jayden Higgins,WR,HOU,91.6,83.1375,
467dd20b-81e4-42a3-837a-ed937702925e,Isiah Pacheco,RB,KC,75.2,83.5,
06bb179e-5f55-4679-9f0d-e94d1c5dff0c,Tre Harris,WR,LAC,104.6,85.8375,
017dad8b-5da7-4e17-a567-10e147fbb7c7,Kyler Murray,QB,ARI,95.4,87.75,
4ddaf397-6424-4910-b9ec-49aef1d2b69a,T.J. Hockenson,TE,MIN,87.4,88.5,
85474863-13c5-412b-a5fd-cebdd1383524,Jordan Mason,RB,MIN,90.6,89.625,
eefaafc6-b10a-4794-a6dc-4233a1c2263f,Darnell Mooney,WR,ATL,90.8,89.75,
d163492c-f926-4cb9-96fc-b93759e92541,Brian Robinson Jr.,RB,WAS,85.8,90.75,
9da4da3d-00e5-494d-9b92-dd875a92a9c1,Joe Mixon,RB,HOU,67.2,91.75,
12a4ad78-4491-4aa3-8373-0fa48356c7f7,Baker Mayfield,QB,TB,93.5,92.0,
1589e799-5723-4f51-a99a-817c1f5d9a61,Michael Pittman,WR,IND,91.2,92.125,
bbd7c5bc-808f-4c97-80e1-6029515ff8bc,Travis Kelce,TE,KC,98.2,94.375,
a9944d33-2618-448b-9dfb-73b9a43b1296,Brock Purdy,QB,SF,102.3,95.375,
d8c284a1-8746-41fc-bd8e-fbfb20bf2e92,Jaylen Warren,RB,PIT,97.0,95.5,
c0c80e9d-fe68-441d-90d4-b5828752b9c7,Cooper Kupp,WR,SEA,96.4,96.375,
9df8f9e8-d362-46e0-be35-502442b747e6,Luther Burden,WR,CHI,117.0,96.6375,
fb971e03-d484-4d81-982d-0e0af12179e6,J.K. Dobbins,RB,DEN,107.9,98.8875,
fb9df616-a7a2-4339-ab1a-b3e5dfd2278b,Travis Etienne,RB,JAX,94.5,99.22500000000001,
bfa23971-1c74-42b7-a7da-cf3bb80a1355,Bo Nix,QB,DEN,98.2,100.75,
a6e88774-89df-4886-b850-16c63473fcbe,Caleb Williams,QB,CHI,110.4,101.375,
d94128a2-2821-4fe3-95ee-ad6a026b85cb,Keon Coleman,WR,BUF,102.0,101.5,
af512904-a1c9-4f40-ac9b-3f04329bc6b8,Javonte Williams,RB,DAL,129.8,101.9,
45040fd6-c586-4f05-b4a5-35e32042f5c8,Cam Skattebo,RB,NYG,110.0,104.0,
1a3c579b-489d-476c-8e92-96396daccfa2,Dak Prescott,QB,DAL,108.6,106.25,
43e1dda1-d83d-4da9-a11a-e6c4b714e102,Evan Engram,TE,DEN,106.1,107.625,
c8fd58f1-4635-46b0-9727-6cdd493a63a0,Tyrone Tracy Jr.,RB,NYG,104.3,108.0,
59cd0550-2714-465f-a640-99957e7fc514,Tyler Warren,TE,IND,116.8,108.1125,
96103fd4-acc7-4dba-adcf-ae140cf7d983,David Njoku,TE,CLE,121.2,108.5625,
1fd437b3-ec8a-40ff-af9b-bdeb9e195111,Drake Maye,QB,NE,113.7,108.625,
8c7f9176-18b8-4f59-bc46-2c14a60bfed8,Rashid Shaheed,WR,NO,108.1,109.0,
7eba46a1-1484-4352-b7f8-480163694c25,Brandon Aiyuk,WR,SF,95.9,109.75,
37bd88b0-b695-4a09-a0e9-fc29f6c14dfd,Justin Herbert,QB,LAC,125.2,109.875,
f52f0cdf-de38-4cd9-a5c9-b54b2958ea05,Mark Andrews,TE,BAL,106.9,110.25,
ae822ce4-b4ff-4b53-bf83-be036fe15dd2,Bhayshul Tuten,RB,JAX,132.6,110.47500000000001,
39526890-3152-4899-a948-99f0a9858b6f,Zach Charbonnet,RB,SEA,115.2,111.5,
76809c5a-f06d-479a-a218-f22ee3e13a83,Tyjae Spears,RB,TEN,122.7,114.1875,
a889c484-29f2-47ac-805b-49691067644b,Jared Goff,QB,DET,118.0,114.5,
315ad6ba-764f-4118-9deb-03720308a0c2,Dallas Goedert,TE,PHI,138.8,114.525,
a539369c-22ad-4d91-b5b9-a616d39018b8,Rashod Bateman,WR,BAL,113.1,118.875,
e35cb821-a7ae-41d8-a7c1-3fb43082b786,Christian Kirk,WR,HOU,124.5,120.125,
d1bb13ec-b37e-420c-b9f5-e76698cb6b2b,Kyle Williams,WR,NE,133.5,120.60000000000001,
72f1fd78-4146-4527-8de9-823b13309425,Colston Loveland,TE,CHI,126.6,121.0,
86d70c50-1438-435a-be56-17fc097d2763,Jordan Love,QB,GB,126.2,123.0,
032a165a-b343-4c8f-a56f-8fc47d2a4a07,Dylan Sampson,RB,CLE,144.7,123.1875,
78a6939e-5faf-45ed-98f2-674a84e65045,J.J. McCarthy,QB,MIN,121.5,126.0,
d97eb184-b572-477a-98c8-e918a0bf1c66,C.J. Stroud,QB,HOU,133.1,126.25,
01b46905-02f2-4016-a320-7cc36b5d1afc,Trevor Lawrence,QB,JAX,131.4,126.5,
9a1d9082-34b9-40f4-8e3c-330caa3fa989,Rhamondre Stevenson,RB,NE,122.7,127.875,
216c2a61-381c-4520-a163-a8af32943fb9,Ray Davis,RB,BUF,136.5,129.26250000000002,
48dddfc4-9fbb-49f7-93ca-49b5bad5b640,Tucker Kraft,TE,GB,119.9,130.875,
513473ee-8e3f-48d1-a0fc-a4f77bc195b9,Quinshon Judkins,RB,CLE,105.1,136.125,
5336c84a-59d1-4502-b26c-a9a7a5683195,Jake Ferguson,TE,DAL,142.2,136.125,
27c2ab08-d88c-427a-b0d3-cf0ba47af2f7,Marquise Brown,WR,KC,130.7,137.125,
8e3162f9-5b76-46e8-b189-777db6212f8b,Dalton Kincaid,TE,BUF,136.0,137.5,
a6b061d0-7d58-45b0-8539-c0dd60cb26f9,Michael Penix,QB,ATL,141.3,138.5,
00403734-5e69-424c-974e-ceefbc335618,Tyler Allgeier,RB,ATL,153.5,140.125,
82b3392d-0403-4cc7-9adc-8881b1647655,Quentin Johnston,WR,LAC,139.7,140.25,
566b0f64-6a4f-4882-aa36-99d15ce990f5,Austin Ekeler,RB,WAS,157.3,141.8625,
9012f171-568e-4292-94ba-f4b308eac941,Rachaad White,RB,TB,143.5,143.5,
e4a0d065-ce78-4bf8-8e8e-ecce74e7e30c,Jaydon Blue,RB,DAL,157.1,144.45000000000002,
9ee85b14-7fae-4772-b58f-fa2922f230ef,Trey Benson,RB,ARI,141.6,145.375,
42be1a8b-6bdd-4bda-a857-3a01bbc6aeac,Wan'Dale Robinson,WR,NYG,173.2,146.925,
e7384056-0c8d-48b5-8ece-43a68ad9d200,Marvin Mims Jr.,WR,DEN,127.4,147.125,
6dc7832f-45d2-4ae6-8c6a-3595e185a18e,Joshua Palmer,WR,BUF,153.8,150.0,
91edd6d6-bd65-4571-8713-41fc3cd2eb92,Tank Bigsby,RB,JAX,158.5,150.125,
baf94a12-0921-4655-9b10-12b59b77c57c,Kyle Pitts,TE,ATL,149.7,150.375,
c27b2fd7-45a7-409c-9973-3346fd3062fc,Romeo Doubs,WR,GB,152.5,150.375,
ff6b158c-6ff5-45c7-879e-32086288c5fb,Cam Ward,QB,TEN,157.9,150.5,
5517771d-f8e5-4ab2-b023-c06057b9d12a,Isaac Guerendo,RB,SF,145.2,152.125,
04c979d6-83b7-40dc-83fc-ed4db79ce5f9,Bryce Young,QB,CAR,154.7,152.25,
427d8203-aea8-4b01-972f-039aa0baa0c3,Isaiah Likely,TE,BAL,144.8,152.375,
3a9a963f-6618-40ac-93c6-96ea04cb223f,Najee Harris,RB,LAC,131.7,153.625,
bfd060c8-dfa0-43d4-beb2-6f3e5b9df69e,Tua Tagovailoa,QB,MIA,150.2,155.0,
951df6a2-c1b0-499f-819e-67798c2cc6a2,Brenton Strange,TE,JAX,158.8,157.5,
2f6b0b7d-b3fe-46e5-b7ef-c84495f0e78a,Geno Smith,QB,LV,164.2,157.75,
be28ffd2-9c10-44fd-937a-0dd5fa9f22c9,Cedric Tillman,WR,CLE,149.0,159.375,
63cbde87-5fd3-410c-9c64-2185510182ef,Demario Douglas,WR,NE,165.0,160.0,
3506f452-2e97-46e6-be4b-e79fed5b3491,Jack Bech,WR,LV,162.9,160.375,
50be3583-2a3d-455a-91ce-ba6959783642,Matthew Stafford,QB,LAR,155.3,161.25,
a18e7872-b3df-4c74-8130-feb720a928c1,Xavier Legette,WR,CAR,149.8,161.875,
1cc825d2-4975-4afe-a47d-b69f0e57cbc1,Adam Thielen,WR,CAR,167.7,162.25,
e0d74144-6bd8-467f-b5a6-de01ef683097,Pat Bryant,WR,DEN,165.5,164.0,
84f0a2d4-81a1-424b-a516-172e02cd82e3,Braelon Allen,RB,NYJ,172.0,166.375,
e5efd76e-3450-4e90-b4a4-74a10f8cef0b,Jarquez Hunter,RB,LAR,204.9,166.8375,
a228fb38-ae0f-469d-984a-a7a3a904020d,Mike Gesicki,TE,CIN,171.4,167.375,
2b703cdf-19c6-44bc-9061-11994c555ce9,Jalen McMillan,WR,TB,168.3,167.75,
f69a3a63-744a-4568-a158-b69f0d5e4eb6,Will Shipley,RB,PHI,182.0,168.25,
44a906d5-b179-45f9-b69f-281595bea71d,Zach Ertz,TE,WAS,173.6,169.875,
24e943a8-7926-4012-9d7e-138315b764cd,Hunter Henry,TE,NE,160.9,170.5,
3dbcda8c-adc6-4d3e-9ed8-12b7581aa0ba,Jaylin Noel,WR,HOU,185.7,172.0,
6958938f-e1b1-4a04-9277-0d13ce07df21,Nick Chubb,RB,HOU,169.2,173.875,
2a65964a-1345-435e-998e-ee29adf6d251,Chig Okonkwo,TE,TEN,188.1,174.4875,
3e43e336-3c1d-430f-8961-701e685e8d5d,Roschon Johnson,RB,CHI,170.5,175.375,
c6ad3f37-27db-4232-99cc-aeed22777e85,Jonnu Smith,TE,PIT,178.0,175.5,
a07ec2e7-a9ff-4797-8b81-e97de03a6a51,Rico Dowdle,RB,CAR,180.1,175.5,
bc9e2c1b-6bb4-4bc9-84af-202f71c65de7,Alec Pierce,WR,IND,180.5,178.5,
49d82bda-e7fe-487a-83ab-0f4bd9e431d1,Pat Freiermuth,TE,PIT,213.0,179.4375,
9f137949-d162-475c-bf95-9d43e7d58824,Dyami Brown,WR,JAX,187.6,179.75,
fa1a54e5-4c1c-45b8-9e9a-3c1568a28d6b,Jaylen Wright,RB,MIA,163.8,180.125,
027fe218-a84a-450c-a89d-7ad6c4cf94b9,Cade Otton,TE,TB,182.4,180.5,
47a14de7-342a-4a2d-b5ea-2e4cca880e67,Jerome Ford,RB,CLE,168.3,181.75,
bdecac5a-bd13-4a2c-94c8-4ff12c29d50a,Darius Slayton,WR,NYG,194.6,182.75,
c9e2cfc7-8db1-49ab-944b-61108f687aca,Jalen Coker,WR,CAR,211.8,183.26250000000002,
7062199b-47a5-4de1-bc7d-22640861b406,Dont'e Thornton,WR,LV,188.5,186.0,
9e0a17b1-fda3-4066-aa3c-4f742588536c,Michael Wilson,WR,ARI,183.3,188.25,
f24adb34-5412-4edf-95ff-6b68e5fbd41d,Miles Sanders,RB,DAL,183.8,189.875,
e62e6781-add8-4eaa-9713-1448b8ff72a5,Elic Ayomanor,WR,TEN,212.8,192.26250000000002,
664c1862-20fe-40a8-ac7e-ff868858dcb9,MarShawn Lloyd,RB,GB,196.7,192.75,
5187785b-3707-4207-aee0-a55778dfb9a1,DJ Giddens,RB,IND,198.2,193.875,
8f4756df-0eba-4393-bc91-cd38984dcda8,Justice Hill,RB,BAL,200.7,194.125,
afb9a9f4-bacd-46f5-ad31-80b2427eae28,Sam Darnold,QB,SEA,176.5,194.375,
a6ce2c32-ead2-45cf-8add-22978d63a07e,Mason Taylor,TE,NYJ,187.1,197.125,
ba19979f-896f-429f-89b1-0280ab4b6052,Dalton Schultz,TE,HOU,204.7,201.625,
1dd1d43a-bb2c-4293-b086-af81f7f8a31f,Woody Marks,RB,HOU,211.5,203.0,
c9fab627-9cbf-4cfe-b2fa-288604ae1755,Elijah Arroyo,TE,SEA,189.1,204.25,
5ac44ad0-e9ce-44d0-9bf7-82950d46bd63,Tutu Atwell,WR,LAR,208.8,205.75,
afc52d6b-e9cd-412f-8025-9926540ac5c5,Devin Neal,RB,NO,215.7,207.5625,
10b8eca4-c667-4927-a2ab-e24021ad18a5,Tahj Brooks,RB,CIN,208.5,207.875,
54ad314c-d98a-4087-9831-d9fe55233e1c,DeAndre Hopkins,WR,BAL,191.4,210.125,
edeb9b06-d0b7-44cc-ac47-971fa68ff0a6,Brashard Smith,RB,KC,198.0,210.625,
8086a0ab-51d0-4510-af6e-34603b9ad807,Keenan Allen,WR,FA,195.8,210.75,
5357fee8-c779-4442-8e21-286ad59d4cbd,Ja'Tavion Sanders,TE,CAR,205.3,210.75,
0b920098-c972-4e90-9e89-7430232e7567,Daniel Jones,QB,IND,209.2,212.0,
3349f39b-9dd6-42f3-a50c-8f7e8134d2bf,Theo Johnson,TE,NYG,212.7,213.5,
ab78a171-01c4-457c-aa8c-7fd835bff986,Anthony Richardson,QB,IND,190.1,214.75,
9d27c511-89bc-4129-a079-334b7b3be97f,Tyler Shough,QB,NO,209.5,214.875,
d49688f7-ce90-44b2-99ee-0b1c78eec8f3,Andrei Iosivas,WR,CIN,206.2,217.75,
2d084934-667e-4903-b462-a33b9041291d,Harold Fannin,TE,CLE,215.3,217.875,
e34d874e-3fef-4059-887e-33a2485c13b6,Blake Corum,RB,LAR,211.9,218.25,
d8b3c731-9054-4d15-a4ee-e12beb4825fa,Tyler Lockett,WR,TEN,209.6,219.125,
b760285b-f146-44b7-91a6-80b79734aa3a,Keaton Mitchell,RB,BAL,212.6,219.875,
5938bf65-bd79-454f-921a-94d0b1a4c3b4,Dontayvion Wicks,WR,GB,211.7,220.875,
0e7d3cb4-f568-41e0-88e6-7812989ae958,Jaxson Dart,QB,NYG,214.3,221.125,
c52baf98-fb75-4227-9701-7b1b57eea6f7,Devaughn Vele,WR,DEN,215.4,221.375,
10b27c42-0621-472d-bfa7-3f6c598980be,Juwan Johnson,TE,NO,208.1,221.375,
ec3a92be-ca46-44e1-8263-9c184ba313c1,Troy Franklin,WR,DEN,214.4,222.75,
a46b6ee1-e38e-48cc-9d43-0917418812fc,Jalen Royals,WR,KC,207.2,224.5,
383c8d7f-a817-4096-a6b6-a6b1366d87fb,Isaac TeSlaa,WR,DET,214.9,224.875,
0ad724ff-2212-4ec4-8261-793e76298a17,Adonai Mitchell,WR,IND,214.0,227.25,
89c932e5-9b13-487f-97c6-c23a2864510e,Sean Tucker,RB,TB,215.6,231.125,
3b1286b8-e246-4287-a2f9-e044620d4180,Savion Williams,WR,GB,215.9,233.75,
5d797f44-9b44-4ece-891a-554ec24e68e3,Jordan James,RB,SF,215.6,234.125,
840278ec-0ad5-4ba3-923e-2dda905a735f,Roman Wilson,WR,PIT,213.2,235.125,
,Terrance Ferguson,TE,LAR,224.0,210.0,5d5c4fb2-51dc-40da-9f65-785ee09f784e
,Jordan Whittington,WR,LAR,223.0,195.0,b8b2120d-d09f-4467-b7fc-3e9c32df9f5a
,Jaylin Lane,WR,WAS,229.0,215.0,c76c03d8-1795-4ef9-a2cf-ee0f10c4bc4f
